name,accuracy,f1-score,precision,recall
iplen_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.955,0.9551,0.957,0.9552
iplen_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9543,0.9556,0.9601,0.9549
iplen_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9549,0.957,0.962,0.955
iplen_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9536,0.954,0.9553,0.9537
iplen_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9548,0.9558,0.96,0.9543
