name,accuracy,f1-score,precision,recall
iplen_token_bilstm_1000_64_50_0.001_512_256_3_0.3_256_128,0.9465,0.9465,0.9471,0.9465
iplen_token_bilstm_1000_64_50_0.001_512_256_3_0.3_256_128,0.9499,0.9509,0.9522,0.9503
iplen_token_bilstm_1000_64_50_0.001_512_256_3_0.3_256_128,0.9459,0.9458,0.9476,0.9461
iplen_token_bilstm_1000_64_50_0.001_512_256_3_0.3_256_128,0.9461,0.9461,0.947,0.9462
iplen_token_bilstm_1000_64_50_0.001_512_256_3_0.3_256_128,0.9488,0.9475,0.9486,0.9482
