name,accuracy,f1-score,precision,recall
tcpwindow_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9058,0.9038,0.9053,0.9049
tcpwindow_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9028,0.9036,0.9051,0.9044
tcpwindow_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.8936,0.894,0.8959,0.8949
tcpwindow_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9054,0.9046,0.9062,0.9058
tcpwindow_token_bigru_2000_64_50_0.001_512_256_3_0.3_256_128,0.9044,0.9035,0.9047,0.9041
