name,accuracy,f1-score,precision,recall
ipinlen_token_gru_1000_64_50_0.001_512_256_3_0.3_256_128,0.9584,0.9574,0.9619,0.9581
ipinlen_token_gru_1000_64_50_0.001_512_256_3_0.3_256_128,0.958,0.9587,0.9622,0.9583
ipinlen_token_gru_1000_64_50_0.001_512_256_3_0.3_256_128,0.9563,0.957,0.9593,0.9564
ipinlen_token_gru_1000_64_50_0.001_512_256_3_0.3_256_128,0.9578,0.9585,0.9608,0.9578
ipinlen_token_gru_1000_64_50_0.001_512_256_3_0.3_256_128,0.958,0.9582,0.9612,0.9578
