name,accuracy,f1-score,precision,recall
pkttsdiff_power_gru_500_32_5_0.001_128_128_3_0.3_128_128,0.4716,0.4705,0.5393,0.4731
pkttsdiff_power_bigru_500_32_5_0.001_128_128_3_0.3_128_128,0.4872,0.4878,0.5461,0.4882
pkttsdiff_power_lstm_500_32_5_0.001_128_128_3_0.3_128_128,0.3585,0.3412,0.4049,0.3588
pkttsdiff_power_bilstm_500_32_5_0.001_128_128_3_0.3_128_128,0.4784,0.4732,0.5205,0.4799
pkttsdiff_power_rnn_500_32_5_0.001_128_128_3_0.3_128_128,0.1208,0.1038,0.1327,0.1203
pkttsdiff_power_birnn_500_32_5_0.001_128_128_3_0.3_128_128,0.0102,0.0002,0.0001,0.011
