name,accuracy,f1-score,precision,recall
ipchksum_token_gru_500_32_5_0.001_128_128_3_0.3_128_128,0.1181,0.1023,0.1196,0.1181
ipchksum_token_bigru_500_32_5_0.001_128_128_3_0.3_128_128,0.1952,0.194,0.2293,0.1959
ipchksum_token_lstm_500_32_5_0.001_128_128_3_0.3_128_128,0.033,0.0206,0.0261,0.032
ipchksum_token_bilstm_500_32_5_0.001_128_128_3_0.3_128_128,0.0399,0.0322,0.0526,0.0395
ipchksum_token_rnn_500_32_5_0.001_128_128_3_0.3_128_128,0.0102,0.0002,0.0001,0.011
ipchksum_token_birnn_500_32_5_0.001_128_128_3_0.3_128_128,0.0102,0.0002,0.0001,0.011
