name,accuracy,f1-score,precision,recall
tcpflags_token_gru_500_32_5_0.001_128_128_3_0.3_128_128,0.0919,0.0563,0.0606,0.0936
tcpflags_token_bigru_500_32_5_0.001_128_128_3_0.3_128_128,0.1307,0.1161,0.1555,0.1302
tcpflags_token_lstm_500_32_5_0.001_128_128_3_0.3_128_128,0.0535,0.019,0.0206,0.0537
tcpflags_token_bilstm_500_32_5_0.001_128_128_3_0.3_128_128,0.0906,0.0485,0.048,0.0879
tcpflags_token_rnn_500_32_5_0.001_128_128_3_0.3_128_128,0.128,0.101,0.1465,0.1276
tcpflags_token_birnn_500_32_5_0.001_128_128_3_0.3_128_128,0.1182,0.0908,0.1308,0.115
