name,accuracy,f1-score,precision,recall
ipdst_token_gru_500_32_5_0.001_128_128_3_0.3_128_128,0.172,0.1349,0.1834,0.1704
ipdst_token_bigru_500_32_5_0.001_128_128_3_0.3_128_128,0.2108,0.1813,0.2699,0.2112
ipdst_token_lstm_500_32_5_0.001_128_128_3_0.3_128_128,0.1225,0.0831,0.1331,0.1223
ipdst_token_bilstm_500_32_5_0.001_128_128_3_0.3_128_128,0.1907,0.1518,0.228,0.1858
ipdst_token_rnn_500_32_5_0.001_128_128_3_0.3_128_128,0.1747,0.1281,0.1662,0.1743
ipdst_token_birnn_500_32_5_0.001_128_128_3_0.3_128_128,0.1704,0.1374,0.2111,0.1695
