name,accuracy,f1-score,precision,recall
tcpdataofs_token_gru_500_32_5_0.001_128_128_3_0.3_128_128,0.0952,0.0756,0.0924,0.0942
tcpdataofs_token_bigru_500_32_5_0.001_128_128_3_0.3_128_128,0.0972,0.0701,0.0778,0.0943
tcpdataofs_token_lstm_500_32_5_0.001_128_128_3_0.3_128_128,0.0348,0.007,0.0043,0.04
tcpdataofs_token_bilstm_500_32_5_0.001_128_128_3_0.3_128_128,0.0286,0.0026,0.0014,0.0298
tcpdataofs_token_rnn_500_32_5_0.001_128_128_3_0.3_128_128,0.0647,0.0372,0.0373,0.0647
tcpdataofs_token_birnn_500_32_5_0.001_128_128_3_0.3_128_128,0.0686,0.0488,0.075,0.0668
