name,accuracy,f1-score,precision,recall
ipsrc_token_gru_500_32_5_0.001_128_128_3_0.3_128_128,0.1871,0.1496,0.2259,0.1867
ipsrc_token_bigru_500_32_5_0.001_128_128_3_0.3_128_128,0.2026,0.1743,0.2692,0.1996
ipsrc_token_lstm_500_32_5_0.001_128_128_3_0.3_128_128,0.1238,0.0795,0.0897,0.1249
ipsrc_token_bilstm_500_32_5_0.001_128_128_3_0.3_128_128,0.1323,0.0891,0.167,0.1319
ipsrc_token_rnn_500_32_5_0.001_128_128_3_0.3_128_128,0.1701,0.1294,0.1759,0.1712
ipsrc_token_birnn_500_32_5_0.001_128_128_3_0.3_128_128,0.194,0.1698,0.2198,0.1912
